,Open time,Date,Open,High,Low,Close,Volume
20,1516413900000,2018-01-20_02:05:00,11672.11,13099.0,11545.0,12625.17,30343.097184000046
21,1516500300000,2018-01-21_02:05:00,12594.93,12650.0,10965.0,11243.13,41074.50843700007
22,1516586700000,2018-01-22_02:05:00,11253.25,11926.35,9900.24,10614.96,43662.367217
23,1516673100000,2018-01-23_02:05:00,10581.57,11399.0,9905.0,10568.0,37077.905848999995
24,1516759500000,2018-01-24_02:05:00,10565.52,11570.48,10500.0,11335.0,26573.794506000017
25,1516845900000,2018-01-25_02:05:00,11343.33,11794.05,10950.21,11422.0,20337.902521999997
26,1516932300000,2018-01-26_02:05:00,11420.44,11643.0,10311.15,10932.95,33055.86760799999
27,1517018700000,2018-01-27_02:05:00,10929.0,11650.0,10851.98,11561.0,18536.327176999966
28,1517105100000,2018-01-28_02:05:00,11543.15,12244.0,11444.01,11511.23,18268.542375999983
29,1517191500000,2018-01-29_02:05:00,11455.0,11739.08,10920.89,11000.0,13032.122818000014
30,1517277900000,2018-01-30_02:05:00,10979.35,11210.57,9700.0,10049.03,28506.604152999993
31,1517364300000,2018-01-31_02:05:00,10040.1,10425.85,9810.0,10301.01,14897.871782000006
32,1517450700000,2018-02-01_02:05:00,10286.06,10317.73,8734.0,8809.99,36091.114167999986
33,1517537100000,2018-02-02_02:05:00,8805.0,9247.79,8010.02,8659.03,48205.344041000055
34,1517623500000,2018-02-03_02:05:00,8633.0,9473.01,8229.0,8970.06,28296.11628099998
35,1517709900000,2018-02-04_02:05:00,8969.4,9368.0,7930.0,8166.65,33703.18205000002
36,1517796300000,2018-02-05_02:05:00,8176.19,8382.8,6404.0,6578.0,67179.004663
37,1517882700000,2018-02-06_02:05:00,6555.11,7878.0,6000.01,7650.01,98186.61177300007
38,1517969100000,2018-02-07_02:05:00,7658.0,8476.0,7150.01,8305.97,60145.98211999995
39,1518176114789,2018-02-09_11:35:14,8329.89,9065.78,8201.95,8601.99,40302.66676099998
40,1518263400000,2018-02-10_11:50:00,8601.6,8800.0,7726.53,8260.08,52184.309177000025
41,1518351840000,2018-02-11_12:24:00,8264.6,8840.82,8015.0,8697.25,42283.57028399992
42,1518438240000,2018-02-12_12:24:00,8680.0,8989.0,8351.0,8529.96,40738.20871399999
43,1518524640000,2018-02-13_12:24:00,8521.09,9200.0,8461.0,9200.0,31794.921081000022
44,1518611040000,2018-02-14_12:24:00,9172.0,9925.17,9086.01,9585.09,51255.5789140001
45,1518697440000,2018-02-15_12:24:00,9587.5,10323.37,9572.01,9820.0,46346.30645800005
46,1518783840000,2018-02-16_12:24:00,9819.07,10877.91,9740.0,10799.99,40191.9489640001
47,1518870240000,2018-02-17_12:24:00,10791.24,11274.0,10080.0,10414.99,55092.007760999986
48,1518956640000,2018-02-18_12:24:00,10412.1,11031.31,10270.33,10939.42,45221.825622000004
49,1519043040000,2018-02-19_12:24:00,10937.0,11650.0,10855.0,11485.07,43480.879747000035
50,1519129440000,2018-02-20_12:24:00,11484.85,11786.01,10620.0,10991.01,57618.66556400003
51,1519215840000,2018-02-21_12:24:00,10996.67,11109.0,10076.0,10213.0,63595.03555000003
52,1519302240000,2018-02-22_12:24:00,10230.97,10255.89,9570.19,10187.89,69099.92452900001
53,1519388640000,2018-02-23_12:24:00,10200.0,10496.97,9669.0,9800.0,49777.38302999989
54,1519475040000,2018-02-24_12:24:00,9774.35,9847.0,9352.0,9614.0,30754.83337700006
55,1519561440000,2018-02-25_12:24:00,9615.13,9754.98,9274.8,9690.0,27825.76751699996
56,1519647840000,2018-02-26_12:24:00,9706.99,10780.0,9648.0,10732.0,38936.449059999984
57,1519734240000,2018-02-27_12:24:00,10730.24,11098.0,10463.18,10599.0,31575.008406000037
58,1519820640000,2018-02-28_12:24:00,10595.0,10745.0,10240.0,10660.0,24230.25291499999
59,1519907040000,2018-03-01_12:24:00,10679.98,11200.0,10591.16,10941.0,28493.17115599999
60,1519993440000,2018-03-02_12:24:00,10938.99,11415.16,10770.0,11342.0,20870.483723999983
61,1520079840000,2018-03-03_12:24:00,11346.0,11544.0,11050.02,11180.02,18634.45352799999
62,1520166240000,2018-03-04_12:24:00,11185.03,11608.0,11090.01,11577.01,15271.438967000035
63,1520252640000,2018-03-05_12:24:00,11580.98,11710.0,10840.01,10911.0,22312.182717
64,1520339040000,2018-03-06_12:24:00,10917.0,11046.24,10400.0,10602.08,28819.406691
65,1520425440000,2018-03-07_12:24:00,10591.74,10747.88,9389.31,9817.24,54475.09686500002
66,1520511840000,2018-03-08_12:24:00,9870.0,9920.0,8329.0,8925.0,61341.57833800005
67,1520598240000,2018-03-09_12:24:00,8915.0,9490.0,8630.0,9308.99,44478.57908699993
68,1520684640000,2018-03-10_12:24:00,9297.4,9468.88,8450.0,9213.36,38931.70410900005
69,1520771040000,2018-03-11_12:24:00,9175.0,9888.88,9022.0,9805.0,40154.18711899996
70,1520857440000,2018-03-12_12:24:00,9800.01,9808.0,8780.0,9000.0,47745.59021099991
71,1520943840000,2018-03-13_12:24:00,9006.24,9333.78,8570.0,8658.32,37144.81365799997
72,1521030240000,2018-03-14_12:24:00,8658.43,8791.49,7650.0,8199.58,60386.27529800007
73,1521116640000,2018-03-15_12:24:00,8176.87,8430.0,7900.0,8184.0,42101.668249999995
74,1521203040000,2018-03-16_12:24:00,8173.0,8611.64,8010.0,8041.0,34316.72658700004
75,1521289440000,2018-03-17_12:24:00,8032.59,8090.22,7519.84,7727.0,40087.67710999999
76,1521375840000,2018-03-18_12:24:00,7771.75,8456.0,7322.0,8299.91,63981.63112800001
77,1521462240000,2018-03-19_12:24:00,8290.32,8705.23,8205.01,8479.77,49684.732999999964
78,1521548640000,2018-03-20_12:24:00,8482.79,9145.3,8429.0,9061.01,41565.39215199993
79,1521635040000,2018-03-21_12:24:00,9070.0,9177.01,8620.0,8689.0,42990.88682
80,1521721440000,2018-03-22_12:24:00,8712.94,8770.0,8330.0,8446.99,40206.94177800005
81,1521807840000,2018-03-23_12:24:00,8433.03,8987.97,8269.0,8741.0,37910.147892000015
82,1521894240000,2018-03-24_12:24:00,8731.14,8999.95,8365.77,8418.01,32825.36742799996
83,1521980640000,2018-03-25_12:24:00,8419.99,8669.85,8000.01,8110.0,33181.583449999984
84,1522067040000,2018-03-26_12:24:00,8098.0,8268.5,7730.0,7910.0,45249.050274000045
85,1522153440000,2018-03-27_12:24:00,7940.06,8150.17,7728.0,8033.1,31384.158759999995
86,1522239840000,2018-03-28_12:24:00,8030.0,8050.0,7425.4,7500.0,34886.46451699998
87,1522326240000,2018-03-29_12:24:00,7485.01,7580.0,6666.66,7010.04,70366.12370899998
88,1522412640000,2018-03-30_12:24:00,7018.0,7148.2,6600.1,7114.0,48246.18161600007
89,1522499040000,2018-03-31_12:24:00,7110.0,7223.36,6623.97,6720.87,30985.243962999994
90,1522585440000,2018-04-01_12:24:00,6717.07,7125.0,6430.0,7012.01,46137.05855400004
91,1522671840000,2018-04-02_12:24:00,7013.0,7447.99,6873.32,7348.5,35474.81483200004
92,1522758240000,2018-04-03_12:24:00,7345.88,7520.0,7001.0,7054.98,37756.821433000005
93,1522844640000,2018-04-04_12:24:00,7058.5,7123.98,6566.69,6670.0,43734.316954999995
94,1522931040000,2018-04-05_12:24:00,6669.95,6899.0,6500.0,6551.38,34673.91450100002
95,1523017440000,2018-04-06_12:24:00,6565.99,6929.86,6516.67,6864.0,26188.486721000012
96,1523103840000,2018-04-07_12:24:00,6862.0,7109.13,6760.0,7096.74,27317.440003
97,1523190240000,2018-04-08_12:24:00,7092.0,7185.0,6691.18,6752.98,30477.428772
98,1523276640000,2018-04-09_12:24:00,6752.0,6820.0,6611.0,6732.05,24510.128662999985
99,1523363040000,2018-04-10_12:24:00,6737.11,6890.0,6720.03,6842.0,21718.445195999997
100,1523449440000,2018-04-11_12:24:00,6845.0,8012.23,6743.2,7620.1,49237.56209299997
101,1523535840000,2018-04-12_12:24:00,7621.01,8195.84,7542.0,8117.09,56960.40666800006
102,1523622240000,2018-04-13_12:24:00,8117.1,8233.39,7768.47,7951.01,45382.27764600009
103,1523708640000,2018-04-14_12:24:00,7951.0,8429.54,7849.46,8320.0,29199.813519000007
104,1523795040000,2018-04-15_12:24:00,8310.0,8419.0,8000.0,8044.05,32828.815946999996
105,1523881440000,2018-04-16_12:24:00,8035.0,8173.7,7867.0,8130.86,31080.73571699998
106,1523967840000,2018-04-17_12:24:00,8138.1,8156.0,7825.4,8105.0,29978.05535199996
107,1524054240000,2018-04-18_12:24:00,8102.0,8290.0,7931.01,8217.01,29781.834812000037
108,1524140640000,2018-04-19_12:24:00,8210.0,8577.9,8171.56,8554.55,33085.525553999985
109,1524227040000,2018-04-20_12:24:00,8550.1,9035.0,8431.86,8739.94,45157.21903899998
110,1524313440000,2018-04-21_12:24:00,8730.0,9020.0,8680.5,8828.11,28085.165507999995
111,1524399840000,2018-04-22_12:24:00,8829.31,9020.67,8727.68,8937.83,29392.72171599998
112,1524486240000,2018-04-23_12:24:00,8934.99,9349.0,8800.6,9322.99,32844.57013800003
113,1524572640000,2018-04-24_12:24:00,9325.88,9759.82,8960.0,9081.01,72216.26578599996
114,1524659040000,2018-04-25_12:24:00,9099.0,9205.0,8651.62,8899.76,59297.84383900007
115,1524745440000,2018-04-26_12:24:00,8891.99,9395.0,8740.01,9332.99,36130.00613800002
116,1524831840000,2018-04-27_12:24:00,9332.89,9350.0,8870.0,9305.02,36891.09197499999
117,1524918240000,2018-04-28_12:24:00,9296.5,9570.51,9163.74,9281.84,42230.693038999954
118,1525004640000,2018-04-29_12:24:00,9264.98,9458.64,9124.99,9286.79,32777.68985299996
119,1525091040000,2018-04-30_12:24:00,9276.01,9369.18,8870.0,8923.91,40511.50276499995
120,1525177440000,2018-05-01_12:24:00,8924.33,9217.3,8800.49,9146.1,29432.62955499999
121,1525263840000,2018-05-02_12:24:00,9155.87,9315.68,9031.0,9252.54,27167.153039000023
122,1525350240000,2018-05-03_12:24:00,9259.99,9844.0,9240.0,9749.0,40305.252824000025
123,1525436640000,2018-05-04_12:24:00,9732.55,9972.0,9570.1,9950.0,24846.039994000002
124,1525523040000,2018-05-05_12:24:00,9945.58,10020.0,9417.03,9475.01,29678.599997000005
125,1525609440000,2018-05-06_12:24:00,9469.08,9689.67,9252.0,9366.71,29792.643422000037
126,1525695840000,2018-05-07_12:24:00,9374.39,9475.7,9060.54,9145.0,29352.703734999996
127,1525782240000,2018-05-08_12:24:00,9138.0,9338.0,8965.0,9278.9,26576.746879000006
128,1525868640000,2018-05-09_12:24:00,9277.96,9395.12,9231.0,9343.99,20360.226679999978
129,1525955040000,2018-05-10_12:24:00,9344.0,9395.0,8462.0,8505.0,43764.406985
130,1526041440000,2018-05-11_12:24:00,8520.99,8684.0,8153.0,8582.0,42302.132378999944
131,1526127840000,2018-05-12_12:24:00,8585.0,8646.88,8250.0,8554.41,28310.33269399996
132,1526214240000,2018-05-13_12:24:00,8562.94,8763.36,8277.0,8398.99,31805.60643299993
133,1526300640000,2018-05-14_12:24:00,8398.78,8879.99,8300.0,8771.65,31160.734239999998
134,1526387040000,2018-05-15_12:24:00,8765.03,8775.97,8083.01,8358.01,34844.40892199998
135,1526473440000,2018-05-16_12:24:00,8349.42,8464.0,8109.73,8311.02,24228.22457400005
136,1526559840000,2018-05-17_12:24:00,8315.07,8354.0,7911.9,8092.76,27533.977384000027
137,1526646240000,2018-05-18_12:24:00,8087.66,8390.8,8030.0,8331.26,19381.46324799999
138,1526732640000,2018-05-19_12:24:00,8334.89,8386.0,8163.9,8318.95,16517.902460999976
139,1526819040000,2018-05-20_12:24:00,8326.02,8609.0,8291.0,8493.34,22058.223162000006
140,1526905440000,2018-05-21_12:24:00,8497.38,8505.2,8150.06,8185.0,21656.27229199995
141,1526991840000,2018-05-22_12:24:00,8191.93,8262.0,7783.0,7850.58,29684.94855699998
142,1527078240000,2018-05-23_12:24:00,7857.57,7938.84,7266.99,7343.99,46452.78469799989
143,1527164640000,2018-05-24_12:24:00,7338.39,7649.55,7268.0,7505.23,33856.89974500001
144,1527251040000,2018-05-25_12:24:00,7505.0,7620.0,7344.35,7504.36,19213.713842000012
145,1527337440000,2018-05-26_12:24:00,7509.9,7620.0,7231.11,7324.94,20387.186617999974
146,1527423840000,2018-05-27_12:24:00,7325.0,7437.0,7148.16,7245.9,24599.793415999982
147,1527510240000,2018-05-28_12:24:00,7241.63,7483.78,7032.95,7397.8,33237.35059299996
148,1527596640000,2018-05-29_12:24:00,7393.98,7569.0,7382.12,7529.8,32597.65574100001
149,1527683040000,2018-05-30_12:24:00,7529.92,7600.18,7260.5,7572.0,33709.774989999976
150,1527769440000,2018-05-31_12:24:00,7564.0,7699.0,7355.54,7409.51,30276.445364000014
151,1527855840000,2018-06-01_12:24:00,7417.99,7695.17,7383.0,7635.99,26728.414351999967
152,1527942240000,2018-06-02_12:24:00,7636.09,7786.69,7590.67,7717.54,25986.686508000006
153,1528028640000,2018-06-03_12:24:00,7711.74,7760.52,7484.25,7515.01,32199.036311999986
154,1528115040000,2018-06-04_12:24:00,7515.58,7548.82,7367.83,7427.99,29196.569941999976
155,1528201440000,2018-06-05_12:24:00,7425.31,7690.52,7358.0,7605.18,29406.464682
156,1528287840000,2018-06-06_12:24:00,7607.0,7765.0,7467.05,7704.0,28499.98731300002
157,1528374240000,2018-06-07_12:24:00,7699.97,7740.9,7531.0,7549.0,24383.708152999992
158,1528460640000,2018-06-08_12:24:00,7549.69,7683.98,7537.0,7635.13,17820.732328000016
159,1528547040000,2018-06-09_12:24:00,7635.1,7650.0,7165.72,7253.73,30722.84720999998
160,1528633440000,2018-06-10_12:24:00,7252.86,7293.21,6610.0,6740.53,51264.8232439999
161,1528719840000,2018-06-11_12:24:00,6752.34,6922.0,6634.77,6823.99,30280.114309999968
162,1528806240000,2018-06-12_12:24:00,6820.64,6827.87,6333.0,6454.01,43852.056133000086
163,1528892640000,2018-06-13_12:24:00,6464.23,6556.77,6118.68,6500.05,44182.60175300006
164,1528979040000,2018-06-14_12:24:00,6498.51,6720.0,6275.16,6506.52,41959.48696600001
165,1529065440000,2018-06-15_12:24:00,6496.99,6620.0,6362.31,6460.86,24307.26063600004
166,1529151840000,2018-06-16_12:24:00,6461.04,6589.03,6320.86,6507.39,20471.76002900001
167,1529238240000,2018-06-17_12:24:00,6507.73,6560.0,6380.0,6442.0,23675.803276
168,1529324640000,2018-06-18_12:24:00,6440.01,6794.38,6401.42,6728.98,30356.010741999937
169,1529411040000,2018-06-19_12:24:00,6729.99,6841.74,6551.81,6620.02,25458.627265000046
170,1529497440000,2018-06-20_12:24:00,6625.65,6817.23,6572.0,6727.0,26780.799947999985
171,1529583840000,2018-06-21_12:24:00,6727.38,6748.0,6272.94,6333.0,33485.63551399996
172,1529670240000,2018-06-22_12:24:00,6333.0,6357.0,5918.94,6100.02,46186.894551000005
173,1529756640000,2018-06-23_12:24:00,6100.0,6260.0,5777.77,5870.0,34997.15286800004
174,1529843040000,2018-06-24_12:24:00,5874.0,6274.77,5750.0,6157.47,42442.15389200008
175,1529929440000,2018-06-25_12:24:00,6148.02,6350.0,6061.97,6148.01,37633.72440099998
176,1530051840000,2018-06-26_22:24:00,6141.07,6190.43,5971.0,6139.87,21605.000475999987
177,1530144540000,2018-06-28_00:09:00,6139.0,6173.01,5827.0,5877.28,31063.440599999994
178,1530230940000,2018-06-29_00:09:00,5879.99,6300.0,5780.0,6213.11,33621.512076000006
179,1530317340000,2018-06-30_00:09:00,6206.36,6528.99,6205.56,6427.17,38078.169984
180,1530403740000,2018-07-01_00:09:00,6419.03,6441.06,6251.0,6349.4,27369.02378900002
181,1530490140000,2018-07-02_00:09:00,6341.55,6685.0,6271.62,6611.97,36264.91533900001
182,1530576540000,2018-07-03_00:09:00,6608.67,6679.35,6463.01,6509.95,38715.274411000035
183,1530662940000,2018-07-04_00:09:00,6513.01,6784.92,6441.11,6609.87,33270.47436100001
184,1530776760000,2018-07-05_07:46:00,6610.01,6689.0,6425.0,6487.2,34717.363833000076
185,1530863160000,2018-07-06_07:46:00,6479.49,6648.54,6456.0,6588.0,25550.705682
186,1530949560000,2018-07-07_07:46:00,6586.97,6818.16,6508.88,6734.25,26280.828077999984
187,1531035960000,2018-07-08_07:46:00,6734.25,6778.73,6667.44,6730.81,23745.051797999968
188,1531122360000,2018-07-09_07:46:00,6734.1,6802.06,6544.04,6590.03,29209.96730600002
189,1531208760000,2018-07-10_07:46:00,6586.96,6617.0,6263.0,6347.08,40193.64117200006
190,1531295160000,2018-07-11_07:46:00,6345.83,6406.0,6141.11,6170.0,29019.822157000006
191,1531381560000,2018-07-12_07:46:00,6164.27,6350.0,6070.0,6248.23,27686.371459999988
192,1531467960000,2018-07-13_07:46:00,6250.26,6347.38,6110.0,6218.95,22761.130279999972
193,1531554360000,2018-07-14_07:46:00,6219.97,6335.0,6178.0,6273.68,19611.096803000026
194,1531640760000,2018-07-15_07:46:00,6274.81,6395.0,6271.2,6371.1,24291.655436999976
195,1531727160000,2018-07-16_07:46:00,6373.62,6754.99,6362.02,6688.06,39854.39613799998
196,1531813560000,2018-07-17_07:46:00,6691.9,7550.0,6667.72,7419.22,58068.466740000054
197,1531899960000,2018-07-18_07:46:00,7420.07,7588.08,7225.38,7327.99,52633.34481100003
198,1531986360000,2018-07-19_07:46:00,7331.05,7576.28,7291.37,7415.61,42723.62359800001
199,1532072760000,2018-07-20_07:46:00,7426.09,7700.0,7211.0,7330.0,45512.49988999993
200,1532159160000,2018-07-21_07:46:00,7336.02,7487.49,7288.22,7394.02,26004.873640000005
201,1532245560000,2018-07-22_07:46:00,7395.0,7790.0,7335.5,7735.0,36210.27387599999
202,1532331960000,2018-07-23_07:46:00,7744.0,8047.37,7638.8,8030.1,46543.60671600008
203,1532418360000,2018-07-24_07:46:00,8021.04,8491.77,7966.1,8344.98,56347.66385200004
204,1532504760000,2018-07-25_07:46:00,8340.05,8355.37,8050.0,8250.44,43198.55632200002
205,1532591160000,2018-07-26_07:46:00,8251.41,8313.99,7850.06,7898.77,44177.9798089999
206,1532677560000,2018-07-27_07:46:00,7899.98,8285.0,7805.0,8208.99,39837.35620100008
207,1532763960000,2018-07-28_07:46:00,8208.99,8294.51,8067.0,8180.0,27284.543442000006
208,1532850360000,2018-07-29_07:46:00,8186.13,8278.78,8070.0,8148.6,27108.40777799999
209,1532936760000,2018-07-30_07:46:00,8149.43,8211.74,7866.0,8129.37,36984.32931700002
210,1533023160000,2018-07-31_07:46:00,8128.73,8131.0,7464.81,7543.88,57068.02369299995
211,1533109560000,2018-08-01_07:46:00,7541.99,7709.46,7430.0,7670.96,38410.71264900003
212,1533195960000,2018-08-02_07:46:00,7670.93,7675.0,7282.44,7359.96,40480.363053000015
213,1533282360000,2018-08-03_07:46:00,7369.77,7540.0,7323.89,7440.99,38024.051810000106
214,1533368760000,2018-08-04_07:46:00,7441.94,7482.65,6884.0,6959.66,38896.141373000006
215,1533455160000,2018-08-05_07:46:00,6959.69,7160.0,6882.29,7004.48,33560.15123900005
216,1533541560000,2018-08-06_07:46:00,7010.16,7120.0,6821.0,7029.14,31594.719205999976
217,1533627960000,2018-08-07_07:46:00,7023.0,7150.46,6392.62,6500.0,55337.197552000034
218,1533714360000,2018-08-08_07:46:00,6499.97,6536.0,6123.0,6300.05,52264.16814600005
219,1533800760000,2018-08-09_07:46:00,6308.41,6622.81,6178.6,6455.06,54125.816214000064
220,1533887160000,2018-08-10_07:46:00,6454.92,6527.39,5971.0,6093.92,60065.13865799986
221,1533973560000,2018-08-11_07:46:00,6087.87,6488.0,6059.7,6328.78,38792.25120199995
222,1534059960000,2018-08-12_07:46:00,6330.01,6472.3,6188.0,6430.0,44283.509867999936
223,1534146360000,2018-08-13_07:46:00,6430.55,6545.0,5880.0,6021.98,66043.06766999997
224,1534232760000,2018-08-14_07:46:00,6029.56,6449.0,5966.0,6388.16,42004.40761000005
225,1534319160000,2018-08-15_07:46:00,6388.05,6609.0,6205.6,6383.51,68214.516268
226,1534405560000,2018-08-16_07:46:00,6383.44,6525.15,6228.0,6460.19,48876.04453200004
227,1534491960000,2018-08-17_07:46:00,6461.84,6620.0,6384.41,6457.5,58253.12933599999
228,1534578360000,2018-08-18_07:46:00,6463.03,6533.0,6288.0,6361.01,49282.74313799999
229,1534664760000,2018-08-19_07:46:00,6358.79,6541.0,6329.0,6454.57,45488.85095699994
230,1534751160000,2018-08-20_07:46:00,6452.56,6500.0,6220.0,6402.01,53548.285587000006
231,1534837560000,2018-08-21_07:46:00,6395.98,6882.54,6365.0,6677.27,55154.431171999975
232,1534923960000,2018-08-22_07:46:00,6680.77,6707.4,6251.2,6434.94,59492.91927
233,1535010360000,2018-08-23_07:46:00,6433.03,6576.99,6360.0,6543.0,34881.702655000074
234,1535096760000,2018-08-24_07:46:00,6542.17,6789.0,6440.5,6660.04,40057.751975999985
235,1535183160000,2018-08-25_07:46:00,6663.01,6775.27,6568.0,6626.83,18552.990865999996
236,1535269560000,2018-08-26_07:46:00,6625.01,6743.27,6623.64,6708.98,21238.21332000001
237,1535355960000,2018-08-27_07:46:00,6710.03,6949.98,6680.0,6943.01,42223.94676599993
238,1535442360000,2018-08-28_07:46:00,6935.01,7135.0,6905.0,7066.64,45236.82572800011
239,1535528760000,2018-08-29_07:46:00,7061.27,7133.81,6912.34,6985.59,43278.51151500005
240,1535615160000,2018-08-30_07:46:00,6986.07,7023.0,6784.81,6971.48,44871.16276300002
241,1535701560000,2018-08-31_07:46:00,6972.99,7089.0,6888.0,7053.01,38896.657992
242,1535787960000,2018-09-01_07:46:00,7053.05,7275.0,7031.0,7247.15,41754.62777099999
243,1535874360000,2018-09-02_07:46:00,7233.86,7345.45,7174.47,7245.38,38483.646448000014
244,1535960760000,2018-09-03_07:46:00,7247.26,7338.28,7213.53,7298.02,32160.542175000028
245,1536047160000,2018-09-04_07:46:00,7298.0,7410.0,7290.29,7364.93,36185.510060000015
246,1536133560000,2018-09-05_07:46:00,7364.43,7393.59,6313.23,6418.0,82622.89933999984
247,1536219960000,2018-09-06_07:46:00,6419.0,6544.0,6265.0,6480.04,43829.93289800004
248,1536306360000,2018-09-07_07:46:00,6479.66,6490.24,6320.0,6442.07,34404.008157999975
249,1536392760000,2018-09-08_07:46:00,6442.01,6478.0,6111.0,6186.61,40029.166121
250,1536479160000,2018-09-09_07:46:00,6184.68,6441.0,6181.55,6321.19,37626.05083600002
251,1536565560000,2018-09-10_07:46:00,6318.34,6404.0,6221.0,6314.94,32539.088063000025
252,1536651960000,2018-09-11_07:46:00,6314.95,6361.29,6169.68,6245.32,32014.32690099999
253,1536738360000,2018-09-12_07:46:00,6251.44,6439.0,6192.37,6391.82,33316.97895299998
254,1536824760000,2018-09-13_07:46:00,6389.98,6584.99,6380.95,6554.1,40243.206697999965
255,1536911160000,2018-09-14_07:46:00,6560.0,6561.0,6385.62,6495.02,33754.762446
256,1536997560000,2018-09-15_07:46:00,6495.0,6565.45,6370.0,6455.8,28650.838477999987
257,1537083960000,2018-09-16_07:46:00,6456.11,6533.84,6409.74,6482.54,22268.097654999987
258,1537170360000,2018-09-17_07:46:00,6476.66,6510.0,6201.0,6280.25,39223.62447700003
259,1537256760000,2018-09-18_07:46:00,6275.78,6390.0,6234.44,6350.28,31543.186258999973
260,1537343160000,2018-09-19_07:46:00,6352.54,6517.7,6123.0,6409.98,38152.697926
261,1537429560000,2018-09-20_07:46:00,6409.98,6678.23,6325.0,6635.0,31351.433776999995
262,1537515960000,2018-09-21_07:46:00,6632.23,6839.03,6630.0,6721.95,50899.361366999896
263,1537602360000,2018-09-22_07:46:00,6715.27,6760.0,6627.0,6719.81,24668.15732599999
264,1537688760000,2018-09-23_07:46:00,6717.21,6788.23,6609.0,6668.09,32985.954629
265,1537775160000,2018-09-24_07:46:00,6664.63,6678.45,6375.0,6377.05,41190.05518600008
266,1537861560000,2018-09-25_07:46:00,6380.76,6476.87,6325.02,6456.04,33607.74470000001
267,1537947960000,2018-09-26_07:46:00,6454.32,6557.99,6429.0,6467.01,31397.223436999975
268,1538034360000,2018-09-27_07:46:00,6464.99,6814.8,6434.0,6779.0,39923.51700299999
269,1538120760000,2018-09-28_07:46:00,6778.49,6796.99,6464.57,6523.0,40051.354413000045
270,1538207160000,2018-09-29_07:46:00,6521.5,6636.0,6519.44,6573.95,25275.452249
271,1538293560000,2018-09-30_07:46:00,6571.6,6667.09,6533.0,6619.97,25825.81866599998
272,1538379960000,2018-10-01_07:46:00,6619.9,6640.0,6510.0,6598.95,22873.66250799999
273,1538466360000,2018-10-02_07:46:00,6597.53,6616.5,6430.0,6465.61,30698.229464000055
274,1538552760000,2018-10-03_07:46:00,6465.54,6643.46,6450.73,6585.0,27458.734772000025
275,1538639160000,2018-10-04_07:46:00,6585.0,6632.98,6543.08,6583.82,15207.598017000004
276,1538725560000,2018-10-05_07:46:00,6581.0,6697.0,6567.21,6623.99,16668.66655400002
277,1538811960000,2018-10-06_07:46:00,6621.66,6634.15,6566.77,6577.98,12371.662590000013
278,1538898360000,2018-10-07_07:46:00,6577.13,6640.0,6525.0,6595.04,17476.077626
279,1538984760000,2018-10-08_07:46:00,6594.97,6715.6,6592.41,6667.95,19688.31926000002
280,1539071160000,2018-10-09_07:46:00,6666.61,6677.95,6530.0,6575.0,20488.724475999967
281,1539157560000,2018-10-10_07:46:00,6572.11,6646.2,6256.55,6296.06,31770.805715999984
282,1539243960000,2018-10-11_07:46:00,6296.4,6360.0,6205.0,6330.67,35625.49947500001
283,1539330360000,2018-10-12_07:46:00,6326.59,6355.0,6278.0,6320.29,24871.592462000022
284,1539416760000,2018-10-13_07:46:00,6320.02,6416.0,6301.05,6391.95,19261.515761999985
