,Open time,Date,Open,High,Low,Close,Volume
1022,1529526240000,2018-06-20_20:24:00,6744.36,6765.0,6708.93,6748.91,2954.567869000002
1023,1529540640000,2018-06-21_00:24:00,6748.26,6795.0,6729.16,6763.99,4604.527713000001
1024,1529555040000,2018-06-21_04:24:00,6760.31,6770.0,6730.31,6732.0,3796.2319680000014
1025,1529569440000,2018-06-21_08:24:00,6735.39,6779.69,6680.0,6727.0,4511.132255000004
1026,1529583840000,2018-06-21_12:24:00,6727.38,6740.94,6672.57,6705.77,5233.950777999998
1027,1529598240000,2018-06-21_16:24:00,6706.0,6737.79,6688.0,6727.01,4082.3898869999975
1028,1529612640000,2018-06-21_20:24:00,6729.53,6748.0,6695.31,6717.99,3355.8387160000007
1029,1529627040000,2018-06-22_00:24:00,6717.23,6733.97,6600.0,6644.55,4911.840865999999
1030,1529641440000,2018-06-22_04:24:00,6640.41,6670.97,6452.01,6484.81,6875.397860000002
1031,1529655840000,2018-06-22_08:24:00,6481.6,6494.0,6272.94,6333.0,9026.217407000006
1032,1529670240000,2018-06-22_12:24:00,6333.0,6357.0,6070.61,6121.3,12786.327410999993
1033,1529684640000,2018-06-22_16:24:00,6124.64,6236.0,6071.51,6112.1,7858.814256999997
1034,1529699040000,2018-06-22_20:24:00,6109.78,6117.46,5918.94,6040.0,10829.887859000002
1035,1529713440000,2018-06-23_00:24:00,6039.33,6169.64,6035.53,6125.57,5654.061895999997
1036,1529727840000,2018-06-23_04:24:00,6122.05,6131.36,6008.48,6095.0,4956.463322000003
1037,1529742240000,2018-06-23_08:24:00,6098.0,6163.29,6063.87,6100.02,4101.339805999998
1038,1529756640000,2018-06-23_12:24:00,6100.0,6140.07,6049.0,6096.98,3697.3857089999988
1039,1529771040000,2018-06-23_16:24:00,6095.95,6150.0,6091.31,6112.01,4213.214190999998
1040,1529785440000,2018-06-23_20:24:00,6113.65,6260.0,6111.56,6130.83,3922.9545460000004
1041,1529799840000,2018-06-24_00:24:00,6133.25,6134.85,5938.0,5923.26,6805.633936999998
1042,1529814240000,2018-06-24_04:24:00,5941.72,5960.9,5777.77,5831.0,9819.748722000004
1043,1529828640000,2018-06-24_08:24:00,5831.97,5919.5,5781.0,5870.0,6538.215763000001
1044,1529843040000,2018-06-24_12:24:00,5874.0,5934.41,5750.0,5894.0,7744.662119
1045,1529857440000,2018-06-24_16:24:00,5878.84,6259.8,5875.0,6160.0,11675.903409000004
1046,1529871840000,2018-06-24_20:24:00,6156.69,6199.0,6086.0,6148.62,5015.644047999999
1047,1529886240000,2018-06-25_00:24:00,6154.97,6188.0,6097.58,6155.0,5057.127625999998
1048,1529900640000,2018-06-25_04:24:00,6154.74,6196.0,6124.68,6153.6,4264.816632999998
1049,1529915040000,2018-06-25_08:24:00,6156.96,6274.77,6124.68,6157.47,8684.000057000001
1050,1529929440000,2018-06-25_12:24:00,6148.02,6350.0,6061.97,6281.52,11867.216054000002
1051,1529943840000,2018-06-25_16:24:00,6280.0,6300.02,6192.86,6257.69,5228.521508999998
1052,1529958240000,2018-06-25_20:24:00,6260.0,6290.0,6226.99,6245.99,3899.493067999999
1053,1529972640000,2018-06-26_00:24:00,6246.56,6247.6,6121.05,6160.0,7165.090645999999
1054,1530023040000,2018-06-26_14:24:00,6152.75,6224.01,6149.99,6186.46,5133.789680999998
1055,1530037440000,2018-06-26_18:24:00,6184.89,6272.54,6089.99,6148.01,4339.613443000001
1056,1530051840000,2018-06-26_22:24:00,6141.07,6168.45,6001.0,6067.27,5401.621024000003
1057,1530066240000,2018-06-27_02:24:00,6060.41,6095.0,6026.79,6085.33,2724.1343180000003
1058,1530080640000,2018-06-27_06:24:00,6084.01,6129.98,6055.08,6094.68,4028.966544999999
1059,1530095040000,2018-06-27_10:24:00,6097.0,6164.99,5971.0,6103.52,5032.85342
1060,1530115740000,2018-06-27_16:09:00,6093.06,6151.92,6087.0,6127.01,2265.3344620000007
1061,1530130140000,2018-06-27_20:09:00,6129.93,6190.43,6106.07,6139.87,2152.090707
1062,1530144540000,2018-06-28_00:09:00,6139.0,6165.83,6069.91,6084.41,3439.5437400000014
1063,1530158940000,2018-06-28_04:09:00,6089.0,6173.01,6073.99,6109.79,3895.004061
1064,1530173340000,2018-06-28_08:09:00,6114.5,6137.36,6082.01,6104.38,4488.447091000001
1065,1530187740000,2018-06-28_12:09:00,6107.99,6136.27,6060.59,6110.5,4598.700921000001
1066,1530202140000,2018-06-28_16:09:00,6110.1,6119.0,6060.59,6077.19,4827.244529000003
1067,1530216540000,2018-06-28_20:09:00,6077.26,6092.0,5827.0,5877.28,9814.500258000005
1068,1530230940000,2018-06-29_00:09:00,5879.99,5923.0,5850.1,5874.02,4458.283223999999
1069,1530245340000,2018-06-29_04:09:00,5873.0,5979.0,5780.0,5906.73,6803.129747000001
1070,1530259740000,2018-06-29_08:09:00,5907.74,5933.6,5840.14,5873.03,4560.207045
1071,1530274140000,2018-06-29_12:09:00,5879.97,5913.0,5811.02,5889.28,4737.919900999998
1072,1530288540000,2018-06-29_16:09:00,5891.66,5900.8,5867.0,5890.81,4278.2639420000005
1073,1530302940000,2018-06-29_20:09:00,5891.35,6300.0,5885.45,6213.11,8783.708216999996
1074,1530317340000,2018-06-30_00:09:00,6206.36,6528.99,6205.56,6368.77,11030.651081999991
1075,1530331740000,2018-06-30_04:09:00,6371.97,6427.6,6365.0,6403.0,5788.296567999998
1076,1530346140000,2018-06-30_08:09:00,6402.39,6416.84,6367.4,6405.65,5599.503484999996
